Info 0    [03:50:40.804] Starting TS Server
Info 1230 [03:58:40.312] Different program with same set of files:: structureIsReused:: 2
Info 1231 [03:58:41.300] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1232 [03:58:41.302] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 115 structureChanged: false Elapsed: 1.682204999960959ms
Info 1233 [03:58:41.302] Different program with same set of files:: structureIsReused:: 2
Info 1234 [03:58:42.052] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1235 [03:58:42.058] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 116 structureChanged: false Elapsed: 5.462638999335468ms
Info 1236 [03:58:42.058] Different program with same set of files:: structureIsReused:: 2
Info 1237 [03:58:43.582] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1238 [03:58:43.584] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 117 structureChanged: false Elapsed: 1.8748120004311204ms
Info 1239 [03:58:43.584] Different program with same set of files:: structureIsReused:: 2
Info 1240 [03:58:44.015] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1241 [03:58:44.020] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 118 structureChanged: false Elapsed: 5.3175529995933175ms
Info 1242 [03:58:44.020] Different program with same set of files:: structureIsReused:: 2
Info 1243 [03:58:44.219] getCompletionData: Get current token: 0.028912999667227268
Info 1244 [03:58:44.219] getCompletionData: Is inside comment: 0.01575500052422285
Info 1245 [03:58:44.220] getCompletionData: Get previous token 1: 0.16217599995434284
Info 1246 [03:58:44.220] getCompletionData: Get previous token 2: 0.25425300002098083
Info 1247 [03:58:44.220] getCompletionsAtPosition: isCompletionListBlocker: 0.06266799941658974
Info 1248 [03:58:44.229] collectAutoImports: starting, not resolving module specifiers
Info 1249 [03:58:44.229] collectAutoImports: module specifier cache size: 0
Info 1250 [03:58:44.229] getSymbolToExportInfoMap: cache hit
Info 1251 [03:58:44.229] collectAutoImports: done in 0.17041300050914288 ms
Info 1252 [03:58:44.229] getCompletionData: Semantic work: 8.580791000276804
Info 1253 [03:58:44.234] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.6944380002096295
Info 1254 [03:58:44.358] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1255 [03:58:44.366] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 119 structureChanged: false Elapsed: 7.798520999960601ms
Info 1256 [03:58:44.366] Different program with same set of files:: structureIsReused:: 2
Info 1257 [03:58:44.537] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1258 [03:58:44.545] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 120 structureChanged: false Elapsed: 7.225382999517024ms
Info 1259 [03:58:44.545] Different program with same set of files:: structureIsReused:: 2
Info 1260 [03:58:44.910] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1261 [03:58:44.918] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 121 structureChanged: false Elapsed: 7.463959000073373ms
Info 1262 [03:58:44.918] Different program with same set of files:: structureIsReused:: 2
Info 1263 [03:58:45.477] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1264 [03:58:45.479] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 122 structureChanged: false Elapsed: 1.9131709998473525ms
Info 1265 [03:58:45.479] Different program with same set of files:: structureIsReused:: 2
Info 1266 [03:58:46.266] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1267 [03:58:46.272] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 123 structureChanged: false Elapsed: 5.943781999871135ms
Info 1268 [03:58:46.272] Different program with same set of files:: structureIsReused:: 2
Info 1269 [03:58:50.871] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1270 [03:58:50.872] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 124 structureChanged: false Elapsed: 1.5351209994405508ms
Info 1271 [03:58:50.872] Different program with same set of files:: structureIsReused:: 2
Info 1272 [03:58:51.408] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1273 [03:58:51.416] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 125 structureChanged: false Elapsed: 7.71938700042665ms
Info 1274 [03:58:51.416] Different program with same set of files:: structureIsReused:: 2
Info 1275 [03:58:51.866] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1276 [03:58:51.872] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 126 structureChanged: false Elapsed: 5.843562999740243ms
Info 1277 [03:58:51.872] Different program with same set of files:: structureIsReused:: 2
Info 1278 [03:58:52.435] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1279 [03:58:52.437] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 127 structureChanged: false Elapsed: 2.293046999722719ms
Info 1280 [03:58:52.437] Different program with same set of files:: structureIsReused:: 2
Info 1281 [03:58:52.595] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1282 [03:58:52.601] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 128 structureChanged: false Elapsed: 5.809984999708831ms
Info 1283 [03:58:52.601] Different program with same set of files:: structureIsReused:: 2
Info 1284 [03:58:52.801] getCompletionData: Get current token: 0.025976000353693962
Info 1285 [03:58:52.801] getCompletionData: Is inside comment: 0.01422599982470274
Info 1286 [03:58:52.801] getCompletionData: Get previous token 1: 0.13706500083208084
Info 1287 [03:58:52.801] getCompletionData: Get previous token 2: 0.1494460003450513
Info 1288 [03:58:52.801] getCompletionsAtPosition: isCompletionListBlocker: 0.04084799997508526
Info 1289 [03:58:52.810] collectAutoImports: starting, not resolving module specifiers
Info 1290 [03:58:52.810] collectAutoImports: module specifier cache size: 0
Info 1291 [03:58:52.811] getSymbolToExportInfoMap: cache hit
Info 1292 [03:58:52.811] collectAutoImports: done in 0.8526759995147586 ms
Info 1293 [03:58:52.811] getCompletionData: Semantic work: 9.200624999590218
Info 1294 [03:58:52.826] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.631067000329494
Info 1295 [03:58:52.883] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1296 [03:58:52.885] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 129 structureChanged: false Elapsed: 2.063397000543773ms
Info 1297 [03:58:52.885] Different program with same set of files:: structureIsReused:: 2
Info 1298 [03:58:53.384] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1299 [03:58:53.385] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 130 structureChanged: false Elapsed: 1.4220049995929003ms
Info 1300 [03:58:53.385] Different program with same set of files:: structureIsReused:: 2
Info 1301 [03:58:53.785] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1302 [03:58:53.787] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 131 structureChanged: false Elapsed: 2.4505179999396205ms
Info 1303 [03:58:53.787] Different program with same set of files:: structureIsReused:: 2
Info 1304 [03:58:53.950] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1305 [03:58:53.951] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 132 structureChanged: false Elapsed: 1.411183999851346ms
Info 1306 [03:58:53.951] Different program with same set of files:: structureIsReused:: 2
Info 1307 [03:58:54.203] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1308 [03:58:54.206] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 133 structureChanged: false Elapsed: 2.4510620003566146ms
Info 1309 [03:58:54.206] Different program with same set of files:: structureIsReused:: 2
Info 1310 [03:58:54.449] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1311 [03:58:54.452] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 134 structureChanged: false Elapsed: 2.6751150004565716ms
Info 1312 [03:58:54.452] Different program with same set of files:: structureIsReused:: 2
Info 1313 [03:58:54.512] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1314 [03:58:54.513] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 135 structureChanged: false Elapsed: 1.7593319993466139ms
Info 1315 [03:58:54.513] Different program with same set of files:: structureIsReused:: 2
Info 1316 [03:58:54.619] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1317 [03:58:54.624] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 136 structureChanged: false Elapsed: 5.16338500007987ms
Info 1318 [03:58:54.624] Different program with same set of files:: structureIsReused:: 2
Info 1319 [03:58:54.700] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1320 [03:58:54.703] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 137 structureChanged: false Elapsed: 3.375004000030458ms
Info 1321 [03:58:54.703] Different program with same set of files:: structureIsReused:: 2
Info 1322 [03:58:56.807] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1323 [03:58:56.809] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 138 structureChanged: false Elapsed: 1.5400909995660186ms
Info 1324 [03:58:56.809] Different program with same set of files:: structureIsReused:: 2
Info 1325 [03:58:57.363] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1326 [03:58:57.367] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 139 structureChanged: false Elapsed: 4.267461000010371ms
Info 1327 [03:58:57.367] Different program with same set of files:: structureIsReused:: 2
Info 1328 [03:58:57.735] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1329 [03:58:57.742] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 140 structureChanged: false Elapsed: 7.319742999970913ms
Info 1330 [03:58:57.742] Different program with same set of files:: structureIsReused:: 2
Info 1331 [03:59:00.716] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1332 [03:59:00.720] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 141 structureChanged: false Elapsed: 3.665870999917388ms
Info 1333 [03:59:00.720] Different program with same set of files:: structureIsReused:: 2
Info 1334 [03:59:01.699] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1335 [03:59:01.701] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 142 structureChanged: false Elapsed: 1.7737239999696612ms
Info 1336 [03:59:01.701] Different program with same set of files:: structureIsReused:: 2
Info 1337 [03:59:01.816] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1338 [03:59:01.822] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 143 structureChanged: false Elapsed: 5.4878860004246235ms
Info 1339 [03:59:01.822] Different program with same set of files:: structureIsReused:: 2
Info 1340 [03:59:02.674] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1341 [03:59:02.679] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 144 structureChanged: false Elapsed: 5.176858999766409ms
Info 1342 [03:59:02.679] Different program with same set of files:: structureIsReused:: 2
Info 1343 [03:59:02.960] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1344 [03:59:02.967] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 145 structureChanged: false Elapsed: 7.316075999289751ms
Info 1345 [03:59:02.967] Different program with same set of files:: structureIsReused:: 2
Info 1346 [03:59:03.471] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1347 [03:59:03.472] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 146 structureChanged: false Elapsed: 1.3432339997962117ms
Info 1348 [03:59:03.472] Different program with same set of files:: structureIsReused:: 2
Info 1349 [03:59:03.643] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1350 [03:59:03.648] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 147 structureChanged: false Elapsed: 5.161432999186218ms
Info 1351 [03:59:03.648] Different program with same set of files:: structureIsReused:: 2
Info 1352 [03:59:03.859] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1353 [03:59:03.862] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 148 structureChanged: false Elapsed: 3.013147000223398ms
Info 1354 [03:59:03.862] Different program with same set of files:: structureIsReused:: 2
Info 1355 [03:59:04.096] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1356 [03:59:04.110] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 149 structureChanged: false Elapsed: 14.200703999958932ms
Info 1357 [03:59:04.111] Different program with same set of files:: structureIsReused:: 2
Info 1358 [03:59:04.786] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1359 [03:59:04.793] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 150 structureChanged: false Elapsed: 6.536433999426663ms
Info 1360 [03:59:04.793] Different program with same set of files:: structureIsReused:: 2
Info 1361 [03:59:08.270] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1362 [03:59:08.272] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 151 structureChanged: false Elapsed: 1.787785000167787ms
Info 1363 [03:59:08.272] Different program with same set of files:: structureIsReused:: 2
Info 1364 [03:59:09.300] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1365 [03:59:09.306] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 152 structureChanged: false Elapsed: 5.463535999879241ms
Info 1366 [03:59:09.306] Different program with same set of files:: structureIsReused:: 2
Info 1367 [03:59:14.649] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
